num_of_nodes,average_shortest_path_length,clustering_coefficient,assortativity,avg_degree_centrality,avg_closeness_centrality,avg_betweenness_centrality
1252,233.40688343893575,0.30443416963291037,-0.04743127979039346,0.0021465255910287978,0.004498809448154033,0.18592550675114863
9143,1721.751562505496,0.33806719671772567,-0.03656446715449771,0.00029691821670186567,0.0006106363967037205,0.18824543950393752
1956,364.7268620651782,0.3336568050507039,-0.05579502406167551,0.0013906976500923489,0.0028760627364445416,0.18614476052465614
4966,947.3740535743763,0.32679970898126953,-0.03821777708636349,0.0005434740728393752,0.0011069161319053405,0.1906474725169977
8208,1567.0666704016517,0.3584712145577429,-0.04631043238939907,0.00033303120927289075,0.0006712832737336904,0.19084409826975893
6023,1143.0758496724584,0.33672891331922283,-0.042778025021018344,0.000451165473125701,0.0009184909066130131,0.18968208763867436
7210,1366.4225069641527,0.3475164514697999,-0.04077945335255997,0.00037916851123639424,0.0007683329332777365,0.18943153537238633
777,152.22140070851412,0.3561083949105247,-0.05588931399454069,0.003489498334859149,0.006902013267806914,0.19512438801098594
7850,1517.7156498332783,0.3459032359027882,-0.03685586185686326,0.00034611898306655315,0.0006912875826917682,0.19326142327131468
6898,1295.0912331231957,0.3794806751289727,-0.07242829408144517,0.0004039473589623733,0.000812265550609985,0.18765824146218263
9960,1895.1170618814247,0.36613598447642043,-0.05473940228705183,0.0002763740976557924,0.0005546422695944268,0.19021059066895316
1470,286.5491578796256,0.30687524597083143,-0.06650216721461728,0.0018125153396961067,0.003658867784427784,0.19451577512236057
5967,1098.1608326182877,0.3593809443207627,-0.05886860685341791,0.00046175296121070484,0.0009603247251284313,0.18393308174656944
2183,415.26677185971255,0.3227219316105037,-0.057893530645296544,0.0012373758897707172,0.0025247979045559853,0.18994349924791967
1512,292.43629783702585,0.33851707161943195,-0.059931785479195164,0.0017814685253467204,0.003589004244431598,0.19300417075299758
2624,535.229279799708,0.3073428754300723,-0.036825373908963434,0.001011804580493329,0.0019536069945809012,0.20374877185343487
9505,1772.029130335443,0.349048195073954,-0.03147068598110453,0.0002877052127446729,0.0005933737095025794,0.18636526679316442
5138,977.3407747227712,0.3375388274530961,-0.04088509943601362,0.0005280006680329631,0.0010734372879511235,0.19009750286658272
1884,350.195656071251,0.3565219070975921,-0.052516464154603114,0.0014562072313120636,0.003002479418059547,0.18554498197197183
8868,1652.492387326186,0.3425965036441324,-0.054139725545916194,0.0003067686112098923,0.0006364488185756145,0.1862725453785452
7059,1321.425988764657,0.33920517204517747,-0.03349917394232894,0.00038645250927385797,0.0007953497659372718,0.18710868481857093
7359,1405.1914180671092,0.34584737703422597,-0.03759101937555336,0.00037028471958509005,0.0007483249720103189,0.1908646755562205
9719,1864.1158686906138,0.3678980871799706,-0.04738536478324675,0.00028279739926334395,0.000563595761960847,0.19173776563657777
722,134.3526803723668,0.34699780902147137,-0.08429070640305282,0.0037958975107672084,0.007829065742380117,0.1852120560727318
2501,465.5864655737705,0.3189620332980542,-0.05339347199267391,0.0010773290683726052,0.0022559954064129556,0.18590894980943143
141,28.109726443769,0.40198595730510633,-0.04173702076188684,0.019554204660587597,0.03703312262204173,0.19503400319258274
1832,343.69506724318444,0.3551648935991416,-0.06824763032397993,0.001490583092256396,0.003058039828994923,0.1872650640673133
2136,414.5632318501171,0.33474569551501276,-0.05569683535520286,0.001265250988957069,0.00253093197154614,0.1937972033037104
2164,415.2127778304761,0.3290145497413643,-0.06010333932416719,0.0012498045177549452,0.002528304869316257,0.19158777883000724
379,67.6294341835239,0.3375745333528974,-0.1197219511150409,0.007287347656740745,0.015611036883733614,0.17673589969104472
5631,1125.320675668472,0.3222309115327294,-0.03378421787744858,0.00047529329678098873,0.0009322819951927951,0.19973719589065098
2042,391.1268294766302,0.3470581370274005,-0.05339437685292155,0.0013359816225745798,0.002680405942901059,0.1912386419003093
8821,1684.4218132569129,0.35818245491974404,-0.030152448917642762,0.00031009796504477837,0.0006234937797723335,0.1908857935431344
8261,1554.1824615971718,0.34724695049268894,-0.047358647795740436,0.000331028289230985,0.0006760678553345035,0.18805938510681017
4343,824.6670630470758,0.3434796764611198,-0.05787902331534616,0.0006264945798726999,0.0012741254222027295,0.18974131837066974
7574,1485.3300094553667,0.3425867511754871,-0.04306557389530003,0.00035747472074551073,0.0007068196474494706,0.1960287915287059
